PDB,Ligand,Code,Pose Number,Resolution(A),Ligand Occupation Factor,Ki(M),log(Ki),pKi,RMSD(A),Torsions,Q,Average Q,Ligand B-factor(A2),Receptor B-factor(A2),B-factor ratio (Ligand/Receptor),C,N,O,P,S,F,Cl,Br,Affinity(kcal/mol),Gauss 1,Gauss 2,Repulsion,Hydrophobic,Hydrogen,Torsional
5QB4,lig_13,lig_264,1,1.8,1.0,ND,ND,ND,0.0, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,21,9,4,0,3,0,0,0,-9.059,79.796,1508.663,5.0,30.021,7.937,0.9030899869919435
5QB4,lig_13,lig_264,5,1.8,1.0,ND,ND,ND,2.489, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,21,9,4,0,3,0,0,0,-9.139,73.824,1574.614,5.144,38.492,7.571,0.9030899869919435
5QB4,lig_13,lig_264,2,1.8,1.0,ND,ND,ND,2.794, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,21,9,4,0,3,0,0,0,-8.447,60.705,1436.075,2.835,16.959,6.039,0.9030899869919435
5QB4,lig_13,lig_264,3,1.8,1.0,ND,ND,ND,2.946, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,21,9,4,0,3,0,0,0,-8.288,65.522,1433.176,2.287,21.821,4.327,0.9030899869919435
5QB4,lig_41,lig_798,4,1.8,1.0,ND,ND,ND,1.391, 100,0.003999999999999879,7.999999999999757e-05,0.0,34.04215111478111,0.0,16,12,5,0,2,0,0,0,-14.714,112.633,1947.684,2.3,9.652,2.745,2.0043213737826426
5QB4,lig_41,lig_798,7,1.8,1.0,ND,ND,ND,18.645, 100,0.003999999999999879,7.999999999999757e-05,0.0,34.04215111478111,0.0,16,12,5,0,2,0,0,0,-14.123,132.303,1848.066,4.249,9.625,4.351,2.0043213737826426
5QB4,lig_41,lig_798,6,1.8,1.0,ND,ND,ND,18.619, 100,0.003999999999999879,7.999999999999757e-05,0.0,34.04215111478111,0.0,16,12,5,0,2,0,0,0,-14.181,102.023,1683.728,2.972,6.443,6.228,2.0043213737826426
5QB4,lig_41,lig_798,8,1.8,1.0,ND,ND,ND,15.182, 100,0.003999999999999879,7.999999999999757e-05,0.0,34.04215111478111,0.0,16,12,5,0,2,0,0,0,-14.07,100.934,1735.699,1.967,7.577,4.137,2.0043213737826426
5QB4,lig_41,lig_798,9,1.8,1.0,ND,ND,ND,16.365, 100,0.003999999999999879,7.999999999999757e-05,0.0,34.04215111478111,0.0,16,12,5,0,2,0,0,0,-13.758,102.032,1650.514,2.798,11.463,5.315,2.0043213737826426
5QB4,lig_41,lig_798,1,1.8,1.0,ND,ND,ND,0.0, 100,0.003999999999999879,7.999999999999757e-05,0.0,34.04215111478111,0.0,16,12,5,0,2,0,0,0,-15.696,127.489,1977.662,2.573,11.987,3.461,2.0043213737826426
5QB4,lig_41,lig_798,5,1.8,1.0,ND,ND,ND,4.028, 100,0.003999999999999879,7.999999999999757e-05,0.0,34.04215111478111,0.0,16,12,5,0,2,0,0,0,-14.58,129.882,1759.584,2.473,26.264,2.596,2.0043213737826426
5QB4,lig_41,lig_798,2,1.8,1.0,ND,ND,ND,1.605, 100,0.003999999999999879,7.999999999999757e-05,0.0,34.04215111478111,0.0,16,12,5,0,2,0,0,0,-15.251,125.347,2082.12,3.344,14.425,2.784,2.0043213737826426
5QB4,lig_41,lig_798,3,1.8,1.0,ND,ND,ND,2.161, 100,0.003999999999999879,7.999999999999757e-05,0.0,34.04215111478111,0.0,16,12,5,0,2,0,0,0,-15.24,123.639,2022.271,2.029,12.191,1.723,2.0043213737826426
5QB4,lig_25,lig_417,4,1.8,1.0,ND,ND,ND,4.002, 5,0.9989999999999999,0.021717391304347824,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.107,60.652,1324.746,1.688,25.056,2.538,0.7781512503836436
5QB4,lig_25,lig_417,7,1.8,1.0,ND,ND,ND,3.269, 5,0.9989999999999999,0.021717391304347824,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.83,48.648,1349.801,2.837,20.754,4.324,0.7781512503836436
5QB4,lig_25,lig_417,6,1.8,1.0,ND,ND,ND,3.748, 5,0.9989999999999999,0.021717391304347824,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.389,52.99,1386.567,2.395,32.251,3.618,0.7781512503836436
5QB4,lig_25,lig_417,8,1.8,1.0,ND,ND,ND,6.191, 5,0.9989999999999999,0.021717391304347824,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.031,53.653,1220.179,2.855,9.385,6.391,0.7781512503836436
5QB4,lig_25,lig_417,9,1.8,1.0,ND,ND,ND,3.656, 5,0.9989999999999999,0.021717391304347824,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.55,57.982,1321.174,1.571,22.075,1.573,0.7781512503836436
5QB4,lig_25,lig_417,1,1.8,1.0,ND,ND,ND,0.0, 5,0.9989999999999999,0.021717391304347824,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.852,66.756,1368.36,4.586,28.566,7.281,0.7781512503836436
5QB4,lig_25,lig_417,5,1.8,1.0,ND,ND,ND,4.867, 5,0.9989999999999999,0.021717391304347824,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.79,55.165,1214.979,2.213,30.719,3.653,0.7781512503836436
5QB4,lig_25,lig_417,2,1.8,1.0,ND,ND,ND,2.832, 5,0.9989999999999999,0.021717391304347824,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-9.158,75.73,1434.108,4.956,28.347,7.325,0.7781512503836436
5QB4,lig_25,lig_417,3,1.8,1.0,ND,ND,ND,1.986, 5,0.9989999999999999,0.021717391304347824,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.35,56.13,1350.939,3.592,21.12,6.049,0.7781512503836436
5QB4,lig_6,lig_168,4,1.8,1.0,ND,ND,ND,5.613, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.501,81.262,1545.301,3.131,15.579,4.361,0.9030899869919435
5QB4,lig_6,lig_168,7,1.8,1.0,ND,ND,ND,2.148, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.342,69.673,1516.914,3.865,17.693,5.905,0.9030899869919435
5QB4,lig_6,lig_168,6,1.8,1.0,ND,ND,ND,3.157, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.68,52.974,1475.549,4.385,21.632,6.244,0.9030899869919435
5QB4,lig_6,lig_168,8,1.8,1.0,ND,ND,ND,4.033, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.597,54.223,1311.613,1.911,31.143,3.414,0.9030899869919435
5QB4,lig_6,lig_168,9,1.8,1.0,ND,ND,ND,2.22, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.459,63.541,1328.072,2.125,26.503,2.965,0.9030899869919435
5QB4,lig_6,lig_168,1,1.8,1.0,ND,ND,ND,0.0, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.479,64.23,1416.054,3.106,19.726,6.297,0.9030899869919435
5QB4,lig_6,lig_168,5,1.8,1.0,ND,ND,ND,3.815, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.915,61.356,1193.944,3.43,32.276,6.96,0.9030899869919435
5QB4,lig_6,lig_168,2,1.8,1.0,ND,ND,ND,3.448, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.463,64.999,1446.119,4.013,32.759,6.436,0.9030899869919435
5QB4,lig_6,lig_168,3,1.8,1.0,ND,ND,ND,1.816, 7,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.085,62.053,1388.717,1.787,20.41,3.841,0.9030899869919435
5QB4,lig_68,lig_2175,4,1.8,1.0,ND,ND,ND,1.701, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-8.72,64.781,1519.58,2.1,21.581,3.02,0.7781512503836436
5QB4,lig_68,lig_2175,7,1.8,1.0,ND,ND,ND,5.415, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-8.44,55.426,1503.954,1.321,18.581,2.196,0.7781512503836436
5QB4,lig_68,lig_2175,6,1.8,1.0,ND,ND,ND,5.546, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-8.496,63.957,1452.598,2.093,14.923,3.589,0.7781512503836436
5QB4,lig_68,lig_2175,8,1.8,1.0,ND,ND,ND,5.312, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-8.424,68.867,1426.088,2.349,17.397,3.604,0.7781512503836436
5QB4,lig_68,lig_2175,9,1.8,1.0,ND,ND,ND,5.921, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-8.353,62.014,1489.455,2.664,31.069,2.89,0.7781512503836436
5QB4,lig_68,lig_2175,1,1.8,1.0,ND,ND,ND,0.0, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-9.401,71.076,1668.252,1.832,19.456,2.467,0.7781512503836436
5QB4,lig_68,lig_2175,5,1.8,1.0,ND,ND,ND,5.444, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-8.563,66.32,1470.63,3.072,15.46,4.781,0.7781512503836436
5QB4,lig_68,lig_2175,2,1.8,1.0,ND,ND,ND,0.157, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-9.344,70.758,1666.189,2.012,19.617,2.629,0.7781512503836436
5QB4,lig_68,lig_2175,3,1.8,1.0,ND,ND,ND,1.706, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-8.691,64.956,1512.614,2.345,22.8,3.288,0.7781512503836436
5QB4,lig_28,lig_424,4,1.8,1.0,ND,ND,ND,2.3, 6,1.002,0.022772727272727274,0.0,34.04215111478111,0.0,18,9,5,0,2,0,0,0,-8.524,69.916,1416.614,4.033,25.827,6.15,0.8450980400142568
5QB4,lig_28,lig_424,7,1.8,1.0,ND,ND,ND,2.474, 6,1.002,0.022772727272727274,0.0,34.04215111478111,0.0,18,9,5,0,2,0,0,0,-7.86,58.988,1327.654,3.872,25.821,5.929,0.8450980400142568
5QB4,lig_28,lig_424,6,1.8,1.0,ND,ND,ND,2.426, 6,1.002,0.022772727272727274,0.0,34.04215111478111,0.0,18,9,5,0,2,0,0,0,-8.025,56.947,1383.305,6.171,25.548,9.193,0.8450980400142568
5QB4,lig_28,lig_424,8,1.8,1.0,ND,ND,ND,15.819, 6,1.002,0.022772727272727274,0.0,34.04215111478111,0.0,18,9,5,0,2,0,0,0,-8.046,90.303,1383.133,3.077,22.836,2.88,0.8450980400142568
5QB4,lig_28,lig_424,9,1.8,1.0,ND,ND,ND,19.032, 6,1.002,0.022772727272727274,0.0,34.04215111478111,0.0,18,9,5,0,2,0,0,0,-8.017,71.658,1250.012,1.646,27.662,2.918,0.8450980400142568
5QB4,lig_28,lig_424,1,1.8,1.0,ND,ND,ND,0.0, 6,1.002,0.022772727272727274,0.0,34.04215111478111,0.0,18,9,5,0,2,0,0,0,-8.398,62.773,1357.182,3.434,17.129,6.522,0.8450980400142568
5QB4,lig_28,lig_424,5,1.8,1.0,ND,ND,ND,1.879, 6,1.002,0.022772727272727274,0.0,34.04215111478111,0.0,18,9,5,0,2,0,0,0,-7.748,51.784,1369.251,2.614,17.353,4.431,0.8450980400142568
5QB4,lig_28,lig_424,2,1.8,1.0,ND,ND,ND,3.412, 6,1.002,0.022772727272727274,0.0,34.04215111478111,0.0,18,9,5,0,2,0,0,0,-8.097,86.636,1391.263,2.248,32.466,1.466,0.8450980400142568
5QB4,lig_28,lig_424,3,1.8,1.0,ND,ND,ND,18.541, 6,1.002,0.022772727272727274,0.0,34.04215111478111,0.0,18,9,5,0,2,0,0,0,-8.472,83.549,1385.628,3.573,27.557,4.659,0.8450980400142568
5QB4,lig_54,lig_1741,4,1.8,1.0,ND,ND,ND,5.14, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.363,59.054,1214.649,2.576,33.153,5.77,0.8450980400142568
5QB4,lig_54,lig_1741,7,1.8,1.0,ND,ND,ND,4.67, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.164,69.547,1326.134,3.355,27.069,5.101,0.8450980400142568
5QB4,lig_54,lig_1741,6,1.8,1.0,ND,ND,ND,7.398, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-7.995,71.574,1179.643,2.862,37.181,4.662,0.8450980400142568
5QB4,lig_54,lig_1741,8,1.8,1.0,ND,ND,ND,6.779, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.103,66.119,1091.98,2.48,37.861,5.489,0.8450980400142568
5QB4,lig_54,lig_1741,9,1.8,1.0,ND,ND,ND,1.943, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.17,75.412,1208.614,2.84,19.635,5.565,0.8450980400142568
5QB4,lig_54,lig_1741,1,1.8,1.0,ND,ND,ND,0.0, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-9.218,80.904,1256.6,4.314,14.652,9.54,0.8450980400142568
5QB4,lig_54,lig_1741,5,1.8,1.0,ND,ND,ND,5.27, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.506,73.426,1320.908,2.821,24.863,5.052,0.8450980400142568
5QB4,lig_54,lig_1741,2,1.8,1.0,ND,ND,ND,1.424, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.756,73.872,1229.148,3.227,21.507,7.223,0.8450980400142568
5QB4,lig_54,lig_1741,3,1.8,1.0,ND,ND,ND,4.771, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.97,87.616,1319.422,3.17,27.822,5.563,0.8450980400142568
5QB4,lig_64,lig_2081,4,1.8,1.0,ND,ND,ND,18.175, 4,-0.001000000000000091,-2.702702702702949e-05,0.0,34.04215111478111,0.0,23,7,0,0,0,0,0,0,-8.847,66.218,1198.919,1.4,48.985,2.63,0.6989700043360189
5QB4,lig_64,lig_2081,7,1.8,1.0,ND,ND,ND,18.367, 4,-0.001000000000000091,-2.702702702702949e-05,0.0,34.04215111478111,0.0,23,7,0,0,0,0,0,0,-8.361,68.086,1292.714,1.718,31.964,2.093,0.6989700043360189
5QB4,lig_64,lig_2081,6,1.8,1.0,ND,ND,ND,17.821, 4,-0.001000000000000091,-2.702702702702949e-05,0.0,34.04215111478111,0.0,23,7,0,0,0,0,0,0,-8.634,62.37,1190.55,1.582,41.847,3.179,0.6989700043360189
5QB4,lig_64,lig_2081,8,1.8,1.0,ND,ND,ND,18.699, 4,-0.001000000000000091,-2.702702702702949e-05,0.0,34.04215111478111,0.0,23,7,0,0,0,0,0,0,-8.576,68.104,1365.875,1.683,18.904,2.571,0.6989700043360189
5QB4,lig_64,lig_2081,9,1.8,1.0,ND,ND,ND,17.834, 4,-0.001000000000000091,-2.702702702702949e-05,0.0,34.04215111478111,0.0,23,7,0,0,0,0,0,0,-8.476,63.683,1295.048,1.54,21.892,2.937,0.6989700043360189
5QB4,lig_64,lig_2081,1,1.8,1.0,ND,ND,ND,0.0, 4,-0.001000000000000091,-2.702702702702949e-05,0.0,34.04215111478111,0.0,23,7,0,0,0,0,0,0,-9.842,104.493,1402.529,2.786,66.932,1.339,0.6989700043360189
5QB4,lig_64,lig_2081,5,1.8,1.0,ND,ND,ND,17.1, 4,-0.001000000000000091,-2.702702702702949e-05,0.0,34.04215111478111,0.0,23,7,0,0,0,0,0,0,-9.127,66.238,1284.599,3.193,62.012,4.209,0.6989700043360189
5QB4,lig_64,lig_2081,2,1.8,1.0,ND,ND,ND,17.003, 4,-0.001000000000000091,-2.702702702702949e-05,0.0,34.04215111478111,0.0,23,7,0,0,0,0,0,0,-9.477,76.558,1361.218,3.21,58.095,3.843,0.6989700043360189
5QB4,lig_64,lig_2081,3,1.8,1.0,ND,ND,ND,18.389, 4,-0.001000000000000091,-2.702702702702949e-05,0.0,34.04215111478111,0.0,23,7,0,0,0,0,0,0,-9.103,75.057,1180.993,1.817,47.038,3.527,0.6989700043360189
5QB4,lig_100,lig_4341,4,1.8,1.0,ND,ND,ND,1.619, 7,0.999,0.022704545454545453,0.0,34.04215111478111,0.0,17,10,4,0,2,0,0,0,-8.427,73.181,1413.201,3.436,14.465,6.418,0.9030899869919435
5QB4,lig_100,lig_4341,7,1.8,1.0,ND,ND,ND,3.218, 7,0.999,0.022704545454545453,0.0,34.04215111478111,0.0,17,10,4,0,2,0,0,0,-7.548,57.884,1248.724,1.907,23.752,4.083,0.9030899869919435
5QB4,lig_100,lig_4341,6,1.8,1.0,ND,ND,ND,3.861, 7,0.999,0.022704545454545453,0.0,34.04215111478111,0.0,17,10,4,0,2,0,0,0,-7.661,69.712,1317.894,2.908,24.691,4.36,0.9030899869919435
5QB4,lig_100,lig_4341,8,1.8,1.0,ND,ND,ND,8.684, 7,0.999,0.022704545454545453,0.0,34.04215111478111,0.0,17,10,4,0,2,0,0,0,-7.66,75.894,1284.23,2.979,17.372,4.816,0.9030899869919435
5QB4,lig_100,lig_4341,9,1.8,1.0,ND,ND,ND,3.223, 7,0.999,0.022704545454545453,0.0,34.04215111478111,0.0,17,10,4,0,2,0,0,0,-7.627,60.519,1268.364,1.346,24.467,3.087,0.9030899869919435
5QB4,lig_100,lig_4341,1,1.8,1.0,ND,ND,ND,0.0, 7,0.999,0.022704545454545453,0.0,34.04215111478111,0.0,17,10,4,0,2,0,0,0,-8.415,67.069,1397.025,3.372,17.372,6.645,0.9030899869919435
5QB4,lig_100,lig_4341,5,1.8,1.0,ND,ND,ND,2.702, 7,0.999,0.022704545454545453,0.0,34.04215111478111,0.0,17,10,4,0,2,0,0,0,-8.209,66.862,1382.975,5.921,22.878,9.617,0.9030899869919435
5QB4,lig_100,lig_4341,2,1.8,1.0,ND,ND,ND,1.848, 7,0.999,0.022704545454545453,0.0,34.04215111478111,0.0,17,10,4,0,2,0,0,0,-8.146,68.075,1367.27,3.665,12.92,6.918,0.9030899869919435
5QB4,lig_100,lig_4341,3,1.8,1.0,ND,ND,ND,2.951, 7,0.999,0.022704545454545453,0.0,34.04215111478111,0.0,17,10,4,0,2,0,0,0,-8.336,83.906,1435.93,2.885,33.579,3.403,0.9030899869919435
5QB4,lig_58,lig_1929,4,1.8,1.0,ND,ND,ND,5.14, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.363,59.054,1214.649,2.576,33.153,5.77,0.8450980400142568
5QB4,lig_58,lig_1929,7,1.8,1.0,ND,ND,ND,4.67, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.164,69.547,1326.134,3.355,27.069,5.101,0.8450980400142568
5QB4,lig_58,lig_1929,6,1.8,1.0,ND,ND,ND,7.398, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-7.995,71.574,1179.643,2.862,37.181,4.662,0.8450980400142568
5QB4,lig_58,lig_1929,8,1.8,1.0,ND,ND,ND,6.779, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.103,66.119,1091.98,2.48,37.861,5.489,0.8450980400142568
5QB4,lig_58,lig_1929,9,1.8,1.0,ND,ND,ND,1.943, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.17,75.412,1208.614,2.84,19.635,5.565,0.8450980400142568
5QB4,lig_58,lig_1929,1,1.8,1.0,ND,ND,ND,0.0, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-9.218,80.904,1256.6,4.314,14.652,9.54,0.8450980400142568
5QB4,lig_58,lig_1929,5,1.8,1.0,ND,ND,ND,5.27, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.506,73.426,1320.908,2.821,24.863,5.052,0.8450980400142568
5QB4,lig_58,lig_1929,2,1.8,1.0,ND,ND,ND,1.424, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.756,73.872,1229.148,3.227,21.507,7.223,0.8450980400142568
5QB4,lig_58,lig_1929,3,1.8,1.0,ND,ND,ND,4.771, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.97,87.616,1319.422,3.17,27.822,5.563,0.8450980400142568
5QB4,lig_51,lig_1503,4,1.8,1.0,ND,ND,ND,6.428, 2,0.001999999999999888,5.714285714285395e-05,0.0,34.04215111478111,0.0,26,5,0,0,0,0,0,0,-10.256,91.287,1217.66,2.013,54.808,2.384,0.47712125471966244
5QB4,lig_51,lig_1503,7,1.8,1.0,ND,ND,ND,3.094, 2,0.001999999999999888,5.714285714285395e-05,0.0,34.04215111478111,0.0,26,5,0,0,0,0,0,0,-9.667,61.883,1186.526,2.142,47.787,3.951,0.47712125471966244
5QB4,lig_51,lig_1503,6,1.8,1.0,ND,ND,ND,3.115, 2,0.001999999999999888,5.714285714285395e-05,0.0,34.04215111478111,0.0,26,5,0,0,0,0,0,0,-9.69,63.406,1185.371,2.309,47.853,4.148,0.47712125471966244
5QB4,lig_51,lig_1503,8,1.8,1.0,ND,ND,ND,2.62, 2,0.001999999999999888,5.714285714285395e-05,0.0,34.04215111478111,0.0,26,5,0,0,0,0,0,0,-9.974,64.613,1314.675,4.054,37.594,6.508,0.47712125471966244
5QB4,lig_51,lig_1503,9,1.8,1.0,ND,ND,ND,2.736, 2,0.001999999999999888,5.714285714285395e-05,0.0,34.04215111478111,0.0,26,5,0,0,0,0,0,0,-9.674,54.608,1236.838,2.967,36.328,5.806,0.47712125471966244
5QB4,lig_51,lig_1503,1,1.8,1.0,ND,ND,ND,0.0, 2,0.001999999999999888,5.714285714285395e-05,0.0,34.04215111478111,0.0,26,5,0,0,0,0,0,0,-10.543,63.865,1282.749,2.758,66.638,4.354,0.47712125471966244
5QB4,lig_51,lig_1503,5,1.8,1.0,ND,ND,ND,6.447, 2,0.001999999999999888,5.714285714285395e-05,0.0,34.04215111478111,0.0,26,5,0,0,0,0,0,0,-10.17,90.221,1211.13,2.162,54.154,2.601,0.47712125471966244
5QB4,lig_51,lig_1503,2,1.8,1.0,ND,ND,ND,1.779, 2,0.001999999999999888,5.714285714285395e-05,0.0,34.04215111478111,0.0,26,5,0,0,0,0,0,0,-10.623,77.41,1299.734,2.17,63.739,2.858,0.47712125471966244
5QB4,lig_51,lig_1503,3,1.8,1.0,ND,ND,ND,0.141, 2,0.001999999999999888,5.714285714285395e-05,0.0,34.04215111478111,0.0,26,5,0,0,0,0,0,0,-10.541,61.722,1276.503,2.585,66.881,4.278,0.47712125471966244
5QB4,lig_18,lig_304,4,1.8,1.0,ND,ND,ND,2.989, 8,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.338,65.264,1470.636,3.034,21.765,5.588,0.9542425094393249
5QB4,lig_18,lig_304,7,1.8,1.0,ND,ND,ND,3.252, 8,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.736,58.017,1375.552,2.275,17.383,4.657,0.9542425094393249
5QB4,lig_18,lig_304,6,1.8,1.0,ND,ND,ND,2.473, 8,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.444,69.45,1532.889,4.297,32.952,6.128,0.9542425094393249
5QB4,lig_18,lig_304,8,1.8,1.0,ND,ND,ND,2.881, 8,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.907,60.233,1472.527,2.676,27.545,3.981,0.9542425094393249
5QB4,lig_18,lig_304,9,1.8,1.0,ND,ND,ND,19.307, 8,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-7.68,76.458,1296.159,2.17,29.505,3.248,0.9542425094393249
5QB4,lig_18,lig_304,1,1.8,1.0,ND,ND,ND,0.0, 8,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.406,64.2,1436.004,3.329,32.492,5.898,0.9542425094393249
5QB4,lig_18,lig_304,5,1.8,1.0,ND,ND,ND,4.262, 8,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.122,73.784,1400.883,3.441,36.865,4.886,0.9542425094393249
5QB4,lig_18,lig_304,2,1.8,1.0,ND,ND,ND,3.396, 8,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.353,66.549,1426.193,3.117,19.145,6.23,0.9542425094393249
5QB4,lig_18,lig_304,3,1.8,1.0,ND,ND,ND,3.196, 8,1.001,0.02129787234042553,0.0,34.04215111478111,0.0,20,9,4,0,3,0,0,0,-8.105,67.212,1413.67,2.533,23.998,4.594,0.9542425094393249
5QB4,lig_33,lig_616,4,1.8,1.0,ND,ND,ND,5.681, 5,1.0,0.022727272727272728,0.0,34.04215111478111,0.0,19,9,4,0,3,0,0,0,-7.612,66.048,1216.289,3.917,13.649,5.648,0.7781512503836436
5QB4,lig_33,lig_616,7,1.8,1.0,ND,ND,ND,6.145, 5,1.0,0.022727272727272728,0.0,34.04215111478111,0.0,19,9,4,0,3,0,0,0,-7.268,52.838,1154.655,3.13,16.639,5.023,0.7781512503836436
5QB4,lig_33,lig_616,6,1.8,1.0,ND,ND,ND,5.243, 5,1.0,0.022727272727272728,0.0,34.04215111478111,0.0,19,9,4,0,3,0,0,0,-7.601,57.102,1137.658,2.127,5.756,4.842,0.7781512503836436
5QB4,lig_33,lig_616,8,1.8,1.0,ND,ND,ND,4.985, 5,1.0,0.022727272727272728,0.0,34.04215111478111,0.0,19,9,4,0,3,0,0,0,-7.159,45.601,1143.191,2.842,2.985,5.739,0.7781512503836436
5QB4,lig_33,lig_616,9,1.8,1.0,ND,ND,ND,2.834, 5,1.0,0.022727272727272728,0.0,34.04215111478111,0.0,19,9,4,0,3,0,0,0,-6.988,50.568,1263.653,1.035,15.269,0.629,0.7781512503836436
5QB4,lig_33,lig_616,1,1.8,1.0,ND,ND,ND,0.0, 5,1.0,0.022727272727272728,0.0,34.04215111478111,0.0,19,9,4,0,3,0,0,0,-8.658,51.279,1398.216,1.677,23.091,3.263,0.7781512503836436
5QB4,lig_33,lig_616,5,1.8,1.0,ND,ND,ND,4.548, 5,1.0,0.022727272727272728,0.0,34.04215111478111,0.0,19,9,4,0,3,0,0,0,-7.411,54.69,1114.512,1.226,25.168,2.323,0.7781512503836436
